metal_resistance-copper__Cu_ATPase_5	metal_resistance-copper__Cu_ATPase_5
metal_resistance-copper__Cu_ATPase_pacS_2	metal_resistance-copper__Cu_ATPase_pacS_2
metal_resistance-copper__Cu_COP_associated_2	metal_resistance-copper__Cu_COP_associated_2
metal_resistance-copper__Cu_PF03932_cutC_1	metal_resistance-copper__Cu_PF03932_cutC_1
metal_resistance-copper__Cu_binding_pcoE_1	metal_resistance-copper__Cu_binding_pcoE_1
metal_resistance-copper__Cu_chaperone_copZ_1	metal_resistance-copper__Cu_chaperone_copZ_1
metal_resistance-copper__Cu_oxidase_cueO_1	metal_resistance-copper__Cu_oxidase_cueO_1
metal_resistance-copper__Cu_oxidase_mco_1	metal_resistance-copper__Cu_oxidase_mco_1
metal_resistance-copper__Cu_oxidase_mmcO_1	metal_resistance-copper__Cu_oxidase_mmcO_1
metal_resistance-copper__Cu_resistance_A_4	metal_resistance-copper__Cu_resistance_A_4
metal_resistance-copper__Cu_resistance_B_1	metal_resistance-copper__Cu_resistance_B_1
metal_resistance-copper__Cu_resistance_C_2	metal_resistance-copper__Cu_resistance_C_2
metal_resistance-copper__Cu_resistance_D_1	metal_resistance-copper__Cu_resistance_D_1
metal_resistance-copper__Cu_resistance_K_1	metal_resistance-copper__Cu_resistance_K_1
metal_resistance-copper__Cu_transport_ATPase_10	metal_resistance-copper__Cu_transport_ATPase_10
metal_resistance-copper__Cu_transport_ATPase_2	metal_resistance-copper__Cu_transport_ATPase_2
metal_resistance-copper__Cu_transport_ATPase_5	metal_resistance-copper__Cu_transport_ATPase_5
